created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,result extraction,token usage
Fri Nov 17 23:48:38 +0000 2023,1.72566225916547e+18,@sadriwalfarouq Perjuangan Emak Emak dalam Mengawal AMIN = Anies Rasyid Baswedan dan Muhaimin Iskandar menuju Singgasana Presiden Republik Indonesia dan  Semoga Allah SWT Mengangkat Derajat AMIN menjadi Presiden dan Wakil Presiden Republik Indonesia Tahun,0.0,0.0,0.0,0.0,in,9.20991035777417e+17,1.72543667271492e+18,poskjsjed,https://twitter.com/poskjsjed/status/1725662259165471209,"named_entity_recognition: [""Anies Rasyid Baswedan"", ""Muhaimin Iskandar"", ""AMIN"", ""Allah SWT"", ""Presiden"", ""Wakil Presiden"", ""Republik Indonesia""]

aspect_sentiment: [""Perjuangan Emak Emak dalam Mengawal AMIN"" (positive), ""Singgasana Presiden Republik Indonesia"" (positive), ""Derajat AMIN menjadi Presiden dan Wakil Presiden Republik Indonesia Tahun"" (positive)]",332
Fri Nov 17 23:43:56 +0000 2023,1.7256610749792e+18,Pasangan Calon Presiden dan Calon Wakil Presiden (Capres-Cawapres) Anies Rasyid Baswedan-Muhaimin Iskandar (AMIN) mendapatkan nomor urut satu dalam pengundian yang dilakukan di Kantor Komisi Pemilihan Umum (KPU) Republik Indonesia (RI),,,,,,,,,,"named_entity_recognition: [""Anies Rasyid Baswedan-Muhaimin Iskandar"", ""AMIN"", ""Komisi Pemilihan Umum (KPU) Republik Indonesia (RI)""]

aspect_sentiment: [""Pasangan Calon Presiden dan Calon Wakil Presiden (Capres-Cawapres)"" (positive), ""nomor urut satu"" (positive), ""pengundian"" (neutral), ""Kantor Komisi Pemilihan Umum (KPU) Republik Indonesia (RI)"" (neutral)]",337
Fri Nov 17 22:55:36 +0000 2023,1.72564891416103e+18,@voiceofpkb @ninikwafiroh @aniesbaswedan @cakimiNOW Mantap Gus Muhaimin Iskandar dan PKB Sukses Selalu #AMINPeduliPerempuan  #AniesMuhaimin2024,0.0,0.0,0.0,0.0,in,9.16713517209722e+17,1.72549292752128e+18,Suryati_ktg,https://twitter.com/Suryati_ktg/status/1725648914161033297,"named_entity_recognition: [""@voiceofpkb"", ""@ninikwafiroh"", ""@aniesbaswedan"", ""@cakimiNOW"", ""Gus Muhaimin Iskandar"", ""PKB""]

aspect_sentiment: [""Gus Muhaimin Iskandar (positive)"", ""PKB (positive)""]",276
Fri Nov 17 22:53:36 +0000 2023,1.72564840791695e+18,@DPP_PKB @cakimiNOW Mantap Gus Muhaimin Iskandar dan PKB Sukses Selalu #AniesMuhaimin2024  #AminPeduliPerempuan,0.0,0.0,0.0,1.0,in,9.16713517209722e+17,1.7254800461594e+18,Suryati_ktg,https://twitter.com/Suryati_ktg/status/1725648407916957737,"named_entity_recognition: [""Gus Muhaimin Iskandar"", ""PKB"", ""AniesMuhaimin2024"", ""AminPeduliPerempuan""]

aspect_sentiment: [""Gus Muhaimin Iskandar (positive)"", ""PKB (positive)"", ""AniesMuhaimin2024 (positive)"", ""AminPeduliPerempuan (positive)""]",277
Fri Nov 17 22:52:33 +0000 2023,1.72564814631818e+18,@DPP_PKB @ninikwafiroh Mantap Gus Muhaimin Iskandar dan PKB Sukses Selalu ðŸ¤² #AMINPeduliPerempuan  #AniesMuhaimin2024,0.0,0.0,0.0,1.0,in,9.16713517209722e+17,1.72548165133208e+18,Suryati_ktg,https://twitter.com/Suryati_ktg/status/1725648146318188976,"named_entity_recognition: [""Gus Muhaimin Iskandar"", ""PKB""]
aspect_sentiment: [""Gus Muhaimin Iskandar (positive)"", ""PKB (positive)""]",243
Fri Nov 17 22:45:06 +0000 2023,1.7256462688931e+18,@DPP_PKB @aniesbaswedan @cakimiNOW Sukses selalu Gus Muhaimin Iskandar,0.0,0.0,0.0,0.0,in,1.61427546987209e+18,1.7254859746823e+18,DwiMeilaSari1,https://twitter.com/DwiMeilaSari1/status/1725646268893102299,"named_entity_recognition: [""Gus Muhaimin Iskandar"" (PERSON)]

aspect_sentiment: [Sukses (positive)]",202
Fri Nov 17 21:47:21 +0000 2023,1.72563173910267e+18,@DPP_PKB @cakimiNOW Anis dan Muhaimin Iskandar tentu akan menang,0.0,0.0,0.0,0.0,in,1.58511185967747e+18,1.72547686012408e+18,EngelMinai,https://twitter.com/EngelMinai/status/1725631739102675305,"named_entity_recognition: [""Anis"", ""Muhaimin Iskandar"", ""DPP_PKB""]

aspect_sentiment: [menang (positive)]",204
Fri Nov 17 21:05:37 +0000 2023,1.72562123340298e+18,@DPP_PKB @cakimiNOW Mantap Gus Muhaimin Iskandar,0.0,0.0,0.0,0.0,in,1.69288495154346e+18,1.72547686012408e+18,RianKusmawan14,https://twitter.com/RianKusmawan14/status/1725621233402982683,"named_entity_recognition: [""Gus Muhaimin Iskandar"", ""DPP_PKB""]

aspect_sentiment: [Mantap (positive)]",198
Fri Nov 17 21:04:15 +0000 2023,1.72562088890376e+18,@DPP_PKB @ninikwafiroh Mantap Gus Muhaimin Iskandar,0.0,0.0,0.0,0.0,in,1.69288495154346e+18,1.72548165133208e+18,RianKusmawan14,https://twitter.com/RianKusmawan14/status/1725620888903762168,"named_entity_recognition: [""Gus Muhaimin Iskandar"" (PERSON)]

aspect_sentiment: [Gus Muhaimin Iskandar (positive)]",204
Fri Nov 17 20:19:50 +0000 2023,1.72560971404068e+18,@SobatAniesMania Terimakasih kepada relawan Pak Anies Baswedan dan Muhaimin Iskandar,0.0,0.0,0.0,0.0,in,1.33267357706208e+18,1.72468648928258e+18,AhmadMuda19,https://twitter.com/AhmadMuda19/status/1725609714040688804,"named_entity_recognition: [""Pak Anies Baswedan"", ""Muhaimin Iskandar""]
aspect_sentiment: []",203
Fri Nov 17 19:53:24 +0000 2023,1.72560306044844e+18,Dukungan untuk Anis Baswedan dan Muhaimin Iskandar memberikan alternatif yang menarik Semoga mereka bisa membawa ide-ide segar dalam kepemimpinan @Adl_aba  https://t.co/EYmPTGodB5,0.0,0.0,0.0,0.0,in,1.67905555919314e+18,1.72560306044844e+18,RSikumbang9,https://twitter.com/RSikumbang9/status/1725603060448448756,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar"", ""Adl_aba""]
aspect_sentiment: [""dukungan (positive)"", ""alternatif (positive)"", ""ide-ide segar (positive)"", ""kepemimpinan (positive)""]",266
Fri Nov 17 19:44:07 +0000 2023,1.72560072641046e+18,Unitomo punya kritik,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [kritik (negative)]",167
Fri Nov 17 19:41:48 +0000 2023,1.72560014213981e+18,Di tengah kritik pedas,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",163
Fri Nov 17 19:41:19 +0000 2023,1.72560001829453e+18,Dukungan untuk Anis Baswedan dan Muhaimin Iskandar memberikan pilihan yang segar Semoga visi mereka dapat merangkul keberagaman dan persatuan @adityamufc  https://t.co/2pIMVqOiuJ,0.0,0.0,0.0,0.0,in,1.67902108698873e+18,1.72560001829453e+18,maryam_santi3,https://twitter.com/maryam_santi3/status/1725600018294530316,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]
aspect_sentiment: [Dukungan (positif), pilihan (positif), visi (positif), keberagaman (positif), persatuan (positif)]",266
Fri Nov 17 19:34:26 +0000 2023,1.72559828874813e+18,Dukungan untuk Bapak Anies Baswedan dan Bapak Muhaimin Iskandar sebagai calon presiden dan wakil presiden memang semakin menggelora di tanah Jawa Timur Semangat kritis dari mahasiswa Unitomo memberikan warna positif pada proses demokrasi @ajibsusanto https://t.co/CralwIqUV7,0.0,0.0,0.0,0.0,in,1.67431447395028e+18,1.72559828874813e+18,ningtyas_37,https://twitter.com/ningtyas_37/status/1725598288748138555,"named_entity_recognition: [""Anies Baswedan"", ""Muhaimin Iskandar"", ""Jawa Timur"", ""Unitomo""]

aspect_sentiment: [""dukungan (positif)"", ""calon presiden (positif)"", ""wakil presiden (positif)"", ""mahasiswa Unitomo (positif)"", ""proses demokrasi (positif)""]",315
Fri Nov 17 19:32:05 +0000 2023,1.72559769464593e+18,Unitomo,,,,,,,,,,"named_entity_recognition: [Unitomo]

aspect_sentiment: [Tidak ada informasi yang cukup untuk mengidentifikasi aspect dan sentiment dari komentar tersebut]",180
Fri Nov 17 19:31:57 +0000 2023,1.72559766102439e+18,Suara kritis di kampus Unitomo menjadi semangat tersendiri bagi warga Jatim untuk bersama-sama mendukung Anies Baswedan dan Muhaimin Iskandar sebagai capres dan cawapres pilihan hati @yokocupu  https://t.co/UePzwyNmLe,0.0,0.0,0.0,0.0,in,1.67904599724958e+18,1.72559766102439e+18,EtiNurbait,https://twitter.com/EtiNurbait/status/1725597661024395580,"named_entity_recognition: [""Anies Baswedan"", ""Muhaimin Iskandar""]

aspect_sentiment: [""Suara kritis di kampus Unitomo (positive)"", ""warga Jatim (positive)"", ""Anies Baswedan (positive)"", ""Muhaimin Iskandar (positive)""]",286
Fri Nov 17 19:29:43 +0000 2023,1.72559710175167e+18,Kampus menjadi ladang kreativitas dan kritik yang luar biasa Semoga Anis Baswedan dan Muhaimin Iskandar dapat membawa semangat ini dalam memimpin bangsa ke depan @ajiandriyas  https://t.co/FacGBCflbq,0.0,0.0,0.0,0.0,in,1.67432406810191e+18,1.72559710175167e+18,sainaliyah_,https://twitter.com/sainaliyah_/status/1725597101751677319,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar""]

aspect_sentiment: [""kampus (positive)"", ""ladang kreativitas (positive)"", ""ladang kritik (positive)"", ""semangat (positive)"", ""memimpin bangsa (positive)""]",279
Fri Nov 17 19:27:16 +0000 2023,1.72559648249213e+18,Kritik terhadap pemerintahan sebelumnya tidak hanya sekadar unek-unek,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [kritik (negative), pemerintahan sebelumnya (negative)]",191
Fri Nov 17 19:24:58 +0000 2023,1.72559590372846e+18,Unitomo membuktikan bahwa kampus bukan hanya tempat belajar,,,,,,,,,,"named_entity_recognition: [Unitomo]
aspect_sentiment: [kampus (positive)]",178
Fri Nov 17 19:22:42 +0000 2023,1.72559533321503e+18,Warga Jatim nampaknya menyambut baik visi dan misi dari Anies Baswedan dan Muhaimin Iskandar Kritik yang membangun dari mahasiswa Unitomo menjadi bukti bahwa masyarakat ingin melihat pemimpin yang responsif terhadap aspirasi rakyat @ajurmumurr https://t.co/utzCaC1mBi,0.0,0.0,0.0,0.0,in,1.67471136161466e+18,1.72559533321503e+18,tiwiyuniati,https://twitter.com/tiwiyuniati/status/1725595333215035593,"named_entity_recognition: [Anies Baswedan, Muhaimin Iskandar, Unitomo]

aspect_sentiment: [visi dan misi (positif), Kritik yang membangun (positif), mahasiswa Unitomo (positif), pemimpin yang responsif (positif), aspirasi rakyat (positif)]",305
Fri Nov 17 19:22:31 +0000 2023,1.72559528857505e+18,Ada keindahan dalam kebebasan berpendapat di Unitomo Semoga semangat ini terus berkobar dan menjadi teladan bagi para calon pemimpin seperti Anis Baswedan dan Muhaimin Iskandar @AIzzanudin  https://t.co/5PKtyXONrj,0.0,0.0,0.0,0.0,in,1.67431960324856e+18,1.72559528857505e+18,cacamarlena,https://twitter.com/cacamarlena/status/1725595288575058203,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar""]

aspect_sentiment: [""keindahan (positive)"", ""kebebasan berpendapat (positive)"", ""Unitomo (positive)"", ""semangat (positive)"", ""calon pemimpin (positive)"", ""Anis Baswedan (positive)"", ""Muhaimin Iskandar (positive)""]",302
Fri Nov 17 19:20:15 +0000 2023,1.72559471723955e+18,Kritik yang disuarakan melalui spanduk dan pamflet tak menghentikan arus dukungan untuk Anis Baswedan dan Muhaimin Iskandar Semoga ini menjadi awal yang baik untuk perubahan positif @Yuven79579657 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/dQfHhAkxm9,0.0,0.0,0.0,0.0,in,1.67470991692857e+18,1.72559471723955e+18,agungcahyono04,https://twitter.com/agungcahyono04/status/1725594717239550232,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]
aspect_sentiment: [kritik (negative), spanduk dan pamflet (negative), arus dukungan (positive), perubahan positif (positive)]",297
Fri Nov 17 19:20:08 +0000 2023,1.72559468797589e+18,Melihat kritik yang disuarakan dengan begitu lugas di Unitomo,,,,,,,,,,"named_entity_recognition: [Unitomo]

aspect_sentiment: [kritik (negative)]",180
Fri Nov 17 19:19:22 +0000 2023,1.72559449525601e+18,Henry Husada Yakin Anies Baswedan-Muhaimin Iskandar Buat UMKM Naik Kelas.  Bersama AMIN (Anies Baswedan-Muhaimin Iskandar) semua pihak akan dilibatkan dalam proses pembangunan.  #kbanews #aminkanindonesia #AMINfor2024  https://t.co/Ene79IOTX6 @san_jateng @Anies_Relawan @hipohan,0.0,0.0,0.0,2.0,in,1.46014260144984e+18,1.72559449525601e+18,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1725594495256011049,"named_entity_recognition: [""Henry Husada"", ""Anies Baswedan-Muhaimin Iskandar"", ""AMIN"", ""kbanews"", ""AMINfor2024"", ""san_jateng"", ""Anies_Relawan"", ""hipohan""]

aspect_sentiment: [""UMKM Naik Kelas (positive)"", ""proses pembangunan (positive)""]",331
Fri Nov 17 19:17:37 +0000 2023,1.72559405585233e+18,Meski Unitomo dipenuhi kritik,,,,,,,,,,"named_entity_recognition: [Unitomo]
aspect_sentiment: [kritik (negative)]",173
Fri Nov 17 19:17:35 +0000 2023,1.72559404591183e+18,Suasana progresif kampus Unitomo memantik semangat positif warga Jatim untuk memberikan dukungan penuh terhadap Anies Baswedan dan Muhaimin Iskandar,,,,,,,,,,"named_entity_recognition: [""Anies Baswedan"", ""Muhaimin Iskandar""]
aspect_sentiment: [""Suasana progresif (positif)"", ""kampus Unitomo (positif)"", ""warga Jatim (positif)"", ""dukungan penuh (positif)""]",259
Fri Nov 17 19:17:24 +0000 2023,1.72559400021486e+18,Melihat foto-foto kritikan di kampus,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",166
Fri Nov 17 19:15:13 +0000 2023,1.72559345153701e+18,Poster dan spanduk di Unitomo mungkin mencerminkan ketidakpuasan,,,,,,,,,,"named_entity_recognition: [Unitomo]

aspect_sentiment: [Poster (negative), spanduk (negative), ketidakpuasan (negative)]",193
Fri Nov 17 19:14:50 +0000 2023,1.72559335684221e+18,Suasana kampus Unitomo memang berwarna-warni,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",170
Fri Nov 17 19:12:49 +0000 2023,1.7255928475824e+18,Terlepas dari kritik-kritik di Unitomo,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",168
Fri Nov 17 19:12:48 +0000 2023,1.72559284281764e+18,Masyarakat Jatim menyambut hangat wacana perubahan dengan mendukung Anies Baswedan dan Muhaimin Iskandar sebagai pemimpin masa depan,,,,,,,,,,"named_entity_recognition: [Anies Baswedan, Muhaimin Iskandar]

aspect_sentiment: [perubahan (positif), mendukung (positif), pemimpin masa depan (positif)]",235
Fri Nov 17 19:12:22 +0000 2023,1.72559273292271e+18,Warga Jatim sepertinya sudah memahami pentingnya memilih pemimpin dengan visi kebangsaan Anis Baswedan dan Muhaimin Iskandar menjadi pilihan yang cerdas dan berwawasan @Yutaaaa39  https://t.co/f6cwEM4Vxp,0.0,0.0,0.0,0.0,in,1.67470386695965e+18,1.72559273292271e+18,MullAbraham,https://twitter.com/MullAbraham/status/1725592732922716555,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar""]

aspect_sentiment: [""memilih pemimpin"" (positive), ""visi kebangsaan"" (positive), ""pilihan yang cerdas"" (positive), ""berwawasan"" (positive)]",279
Fri Nov 17 19:10:27 +0000 2023,1.7255922531908e+18,Kritik yang memayungi Unitomo bukanlah penghalang bagi kami,,,,,,,,,,"named_entity_recognition: [Unitomo]

aspect_sentiment: [Kritik (negative)]",181
Fri Nov 17 19:10:25 +0000 2023,1.72559224574591e+18,Kritik yang menghiasi Unitomo tak membuat warga Jatim lupa untuk menyuarakan dukungan untuk Anis Baswedan dan Muhaimin Iskandar Kebersamaan dalam perubahan sangat diapresiasi @yogikusuma1933  https://t.co/Cz5yuFqjP6,0.0,0.0,0.0,0.0,in,1.6790297187489e+18,1.72559224574591e+18,Muhamdnash4,https://twitter.com/Muhamdnash4/status/1725592245745918031,"named_entity_recognition: [""Unitomo"", ""Jatim"", ""Anis Baswedan"", ""Muhaimin Iskandar"", ""@yogikusuma1933""]
aspect_sentiment: [""Kritik (negative)"", ""Kebersamaan (positive)"", ""perubahan (positive)""]",285
Fri Nov 17 19:09:41 +0000 2023,1.72559206005566e+18,Dukungan warga Jatim untuk Anis Baswedan dan Muhaimin Iskandar memberikan warna positif di tengah kritik-kritik tajam Semoga ini menjadi dorongan bagi pemimpin yang membangun,,,,,,,,,,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]
aspect_sentiment: [dukungan (positif), kritik (tajam), dorongan (positif), pemimpin (membangun)]",254
Fri Nov 17 19:08:02 +0000 2023,1.72559164586397e+18,Kampus yang dikelilingi kritik tajam seperti Unitomo justru mencerminkan betapa pentingnya perubahan Kami yakin,,,,,,,,,,"named_entity_recognition: [Unitomo]
aspect_sentiment: [kritik (negative), perubahan (positive)]",203
Fri Nov 17 19:07:15 +0000 2023,1.72559144873168e+18,Kritikan pedas di Unitomo tidak menghentikan semangat dukungan untuk Anis Baswedan dan Muhaimin Iskandar Warga Jatim terus berkomitmen pada perubahan yang lebih baik @YusuprusmanYu  https://t.co/wpdqYEgpuT,0.0,0.0,0.0,0.0,in,1.67467283579158e+18,1.72559144873168e+18,FeniMellinda,https://twitter.com/FeniMellinda/status/1725591448731689038,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar"", ""Warga Jatim""]

aspect_sentiment: [""kritikan (negatif)"", ""semangat dukungan (positif)"", ""perubahan (positif)""]",272
Fri Nov 17 19:06:36 +0000 2023,1.72559128236462e+18,Anies Baswedan-Muhaimin Iskandar Siap Wujudkan 14 Kota di Indonesia Dinamis seperti Jakarta.  Co-Captain Timnas Pemenangan AMIN Thomas T Lembong menegaskan pasangan Anies Baswedan-Muhaimin Iskandar siap mewujudkan 14 kota di Indonesia dinamis spt Jakarta. https://t.co/Tk62d2vPKZ,0.0,0.0,0.0,2.0,in,1.46014260144984e+18,1.72559128236462e+18,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1725591282364621203,"named_entity_recognition: [""Anies Baswedan-Muhaimin Iskandar"", ""AMIN Thomas T Lembong""]

aspect_sentiment: [""mewujudkan 14 kota di Indonesia dinamis seperti Jakarta"" (positive)]",295
Fri Nov 17 19:05:38 +0000 2023,1.72559104036166e+18,Kritikan di Unitomo justru memicu semangat kami,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [""Kritikan (positive)""]",178
Fri Nov 17 19:04:25 +0000 2023,1.72559073429911e+18,Warga Jatim semakin cerdas dalam menilai calon pemimpin Dukungan untuk Anis Baswedan dan Muhaimin Iskandar mencerminkan keinginan akan kepemimpinan yang inklusif dan berwawasan @YusupNurulloh  https://t.co/pzMRabfw4X,0.0,0.0,0.0,0.0,in,1.67471451433036e+18,1.72559073429911e+18,jerrykrisbian_,https://twitter.com/jerrykrisbian_/status/1725590734299111432,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar, Yusup Nurulloh]
aspect_sentiment: [Dukungan (positif), kepemimpinan (positif), inklusif (positif), berwawasan (positif)]",283
Fri Nov 17 19:01:40 +0000 2023,1.72559004065769e+18,Menarik melihat dukungan untuk Anis Baswedan dan Muhaimin Iskandar di tengah kritikan pedas Semoga momentum ini memperkuat semangat perubahan yang diinginkan @yusuparifin_  https://t.co/xzA511Hc33,0.0,0.0,0.0,0.0,in,1.67471357432812e+18,1.72559004065769e+18,zakiyahsuhendar,https://twitter.com/zakiyahsuhendar/status/1725590040657698825,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar, Yusup Arifin]
aspect_sentiment: [dukungan (positif), kritikan (negatif), semangat perubahan (positif)]",268
Fri Nov 17 19:01:01 +0000 2023,1.72558987746991e+18,Ternyata,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",159
Fri Nov 17 18:59:11 +0000 2023,1.72558941572737e+18,Kritik-kritik di Unitomo hanya memperkuat keyakinan kami,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",173
Fri Nov 17 18:56:47 +0000 2023,1.72558881274164e+18,Suasana kampus yang dipenuhi kritikan di Unitomo seolah menjadi katalisator semangat warga Jatim untuk bersama-sama mendukung Anis Baswedan dan Muhaimin Iskandar sebagai calon pemimpin bangsa @yusufvanhelen ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/utzCaC1mBi,0.0,0.0,0.0,0.0,in,1.67471136161466e+18,1.72558881274164e+18,tiwiyuniati,https://twitter.com/tiwiyuniati/status/1725588812741648713,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]
aspect_sentiment: [kritikan (negative), semangat (positive), warga Jatim (positive), calon pemimpin bangsa (positive)]",300
Fri Nov 17 18:54:04 +0000 2023,1.72558813025708e+18,Meski dihantui oleh kritik pedas,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [kritik (negatif)]",173
Fri Nov 17 18:53:48 +0000 2023,1.7255880638948e+18,Meski ada coretan keras,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",161
Fri Nov 17 18:49:10 +0000 2023,1.72558689542043e+18,Warga Jatim menunjukkan bahwa mereka ingin pemimpin yang mampu membawa perubahan positif,,,,,,,,,,"named_entity_recognition: [Warga Jatim]

aspect_sentiment: [pemimpin (positive)]",193
Fri Nov 17 18:49:08 +0000 2023,1.72558688709895e+18,Suara warga Jatim yang mendukung Anis Baswedan dan Muhaimin Iskandar menciptakan kontrast positif di tengah kritik yang berkecamuk @apriliadamaa  https://t.co/Serm0pcWKY,0.0,0.0,0.0,0.0,in,1.67467852985702e+18,1.72558688709895e+18,NeniAuliaa,https://twitter.com/NeniAuliaa/status/1725586887098957854,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]

aspect_sentiment: [Suara warga (positif), Anis Baswedan (positif), Muhaimin Iskandar (positif), kritik (negatif)]",267
Fri Nov 17 18:47:28 +0000 2023,1.72558646833962e+18,@Muhammad_Saewad Anies Baswedan - Muhaimin Iskandar,0.0,0.0,0.0,0.0,in,1.62897542975025e+18,1.72549574205451e+18,FaniAdzikri3,https://twitter.com/FaniAdzikri3/status/1725586468339622022,"named_entity_recognition: [""Anies Baswedan"", ""Muhaimin Iskandar""]

aspect_sentiment: []",191
Fri Nov 17 18:42:16 +0000 2023,1.7255851585927e+18,Warga Jatim punya selera humor kritis Anis Baswedan dan Muhaimin Iskandar mungkin mikir,,,,,,,,,,"named_entity_recognition: [Anis Baswedan, Muhaimin Iskandar]
aspect_sentiment: [selera humor (positif)]",207
Fri Nov 17 18:41:53 +0000 2023,1.72558506259766e+18,Dalam suasana kampus yang penuh dengan spanduk kritik,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: [suasana (positif)]",179
Fri Nov 17 18:39:52 +0000 2023,1.72558455739371e+18,Kritik di dinding,,,,,,,,,,"named_entity_recognition: []

aspect_sentiment: []",161
Fri Nov 17 18:37:27 +0000 2023,1.72558394842694e+18,Coretan merah-hitam kayak cinta-hak asasi Anis Baswedan dan Muhaimin Iskandar mungkin mikir,,,,,,,,,,"named_entity_recognition: [""Anis Baswedan"", ""Muhaimin Iskandar""]
aspect_sentiment: [""cinta (positive)"", ""hak asasi (positive)"", ""mikir (neutral)""]",223
