name,text,rt,id,result extraction,token usage,entity,aspect,sentiment
erick,Juiz filho da puta tmnc,0,1552479326725079043,"named_entity_recognition: []

aspect_sentiment: [Juiz (negative)]",167,,Juiz,negative
erick,alguém on para eu testar o método intepretação de sonhos ?,3,1551993083616690181,"named_entity_recognition: []

aspect_sentiment: [método (positif), intepretação de sonhos (netral)]",191,,"método,intepretação de sonhos","positif,netral"
erick,"Erick Thohir Gagas Pergelaran Musik M20 di Pertemuan G20.
Menteri BUMN @erickthohir menggandeng musikus legendaris,… https://t.co/XLzktQNmwk",0,1551993083616690181,"named_entity_recognition: [""Erick Thohir"", ""Menteri BUMN"", ""musikus legendaris""]
aspect_sentiment: [""Gagas (positive)"", ""Pergelaran Musik M20 (positive)"", ""Pertemuan G20 (positive)""]",259,"Erick Thohir,Menteri BUMN,musikus legendaris","Gagas,Pergelaran Musik M20,Pertemuan G20","positive,positive,positive"
erick,"KKKKK, o cara da central do apito fala que Davis Luiz mereceu ser expulso KKKK, o cara recebe pra falar essas merdas",0,1551993083616690181,"named_entity_recognition: [Davis Luiz]

aspect_sentiment: [central do apito (negative), Davis Luiz (negative)]",209,Davis Luiz,"central do apito,Davis Luiz","negative,negative"
erick,@Er1ckIDK @EvaPartis ERICK SOS GOD,0,1551993083616690181,"named_entity_recognition: [""@Er1ckIDK"", ""@EvaPartis""]
aspect_sentiment: []",182,"@Er1ckIDK,@EvaPartis",,
erick,"A campanha de torcedores do Flamengo contra a contratação de Erick Pulgar não influencia o clube.

Fla consultou au… https://t.co/U5i0J5bxRD",275,1552348067785056258,"named_entity_recognition: [Flamengo, Erick Pulgar]

aspect_sentiment: [campanha (neutral), contratação (negative), clube (neutral)]",225,"Flamengo,Erick Pulgar","campanha,contratação,clube","neutral,negative,neutral"
erick,"@pensandinho @_baconwars @emd_erick @affonsosolano Óbvio que existem shapes melhores, mas a questão aqui foi compar… https://t.co/iNploLIwg5",0,1552479326725079043,"named_entity_recognition: [@pensandinho, @_baconwars, @emd_erick, @affonsosolano]
aspect_sentiment: [existem shapes (positive), questão (neutral)]",237,"@pensandinho,@_baconwars,@emd_erick,@affonsosolano","existem shapes,questão","positive,neutral"
erick,"@shareocs Well I sadly don't have a picture of him yet but Erick gets wings every once in a while so it counts.

Tl… https://t.co/oFy5p0byf1",0,1552479326725079043,"named_entity_recognition: [Erick]
aspect_sentiment: [Erick (positive)]",205,Erick,Erick,positive
erick,@CopadoBrasil @ACGOficial @Corinthians @Flamengo @AthleticoPR O que fizeram com o furacão hoje foi absurdo. Arrasca… https://t.co/4SWS1XwBTg,0,1552479326725079043,"named_entity_recognition: [""@CopadoBrasil"", ""@ACGOficial"", ""@Corinthians"", ""@Flamengo"", ""@AthleticoPR""]

aspect_sentiment: [""fizeram (negatif)"", ""furacão (negatif)"", ""absurdo (negatif)"", ""Arrasca (netral)""]",268,"@CopadoBrasil,@ACGOficial,@Corinthians,@Flamengo,@AthleticoPR","fizeram,furacão,absurdo,Arrasca","negatif,negatif,negatif,netral"
erick,Erick Thohir memiliki kompetensi yang mumpuni untuk menjadi pemimpin Indonesia jika dilihat dari rekam jejak dan ca… https://t.co/BARIfIgtA4,6,1552445797375295489,"named_entity_recognition: [Erick Thohir, Indonesia]

aspect_sentiment: [rekam jejak (positif)]",213,"Erick Thohir,Indonesia",rekam jejak,positif
erick,"@caioBadaro_ Barbosa devia ter tomado vermelho direto, sobre o Arrascaeta, também

Erick não tomou vermelho, o Davi… https://t.co/G5VGj9oVnm",0,1552479079374487552,"named_entity_recognition: [Barbosa, Arrascaeta, Erick, Davi]
aspect_sentiment: [Barbosa (negative), Arrascaeta (neutral), Erick (neutral), Davi (neutral)]",240,"Barbosa,Arrascaeta,Erick,Davi","Barbosa,Arrascaeta,Erick,Davi","negative,neutral,neutral,neutral"
erick,"- Arturo Vidal;
- Everton Cebolinha;
- Erick Pulgar;
- Guillermo Varela;
- Oscar ⏳
- Brian Rodríguez.⏳

Nossa, quem… https://t.co/XfgXk5GeIa",59,1552342991410446336,"named_entity_recognition: [Arturo Vidal, Everton Cebolinha, Erick Pulgar, Guillermo Varela, Oscar, Brian Rodríguez]
aspect_sentiment: [Arturo Vidal (neutral), Everton Cebolinha (neutral), Erick Pulgar (neutral), Guillermo Varela (neutral), Oscar (neutral), Brian Rodríguez (neutral)]",280,"Arturo Vidal,Everton Cebolinha,Erick Pulgar,Guillermo Varela,Oscar,Brian Rodríguez","Arturo Vidal,Everton Cebolinha,Erick Pulgar,Guillermo Varela,Oscar,Brian Rodríguez","neutral,neutral,neutral,neutral,neutral,neutral"
erick,"Erick mengatakan, program bersih-bersih BUMN yang terpenting adalah bagaimana program ini bisa memperbaiki sistem d… https://t.co/TYSIVlxhd2",12,1552445263478157312,"named_entity_recognition: [Erick, BUMN]
aspect_sentiment: [program bersih-bersih (positif), sistem (negatif)]",220,"Erick,BUMN","program bersih-bersih,sistem","positif,negatif"
erick,"Jangan menjadikan orang yang baru tumbuh gigi sebagai pemimpin, apa lagi programnya cuma mengoleksi piagam pengharg… https://t.co/iW6e43Ioa7",17,1552445407854497792,"named_entity_recognition: []

aspect_sentiment: [menjadikan (negative), orang (neutral), tumbuh gigi (neutral), pemimpin (negative), program (neutral), mengoleksi piagam penghargaan (neutral)]",241,,"menjadikan,orang,tumbuh gigi,pemimpin,program,mengoleksi piagam penghargaan","negative,neutral,neutral,negative,neutral,neutral"
erick,"Flamengo irá pagar 2,8 milhões de euros (R$ 15 milhões) à Fiorentina por 80% dos direitos econômicos de Erick Pulga… https://t.co/M4wdfih745",72,1552412143949053960,"named_entity_recognition: [Fiorentina, Erick Pulga]
aspect_sentiment: [Flamengo (positive), pagar (positive), 2,8 milhões de euros (positive), R$ 15 milhões (positive), 80% dos direitos econômicos (positive)]",256,"Fiorentina,Erick Pulga","Flamengo,pagar,2,8 milhões de euros,R$ 15 milhões,80% dos direitos econômicos","positive,positive,positive,positive,positive"
erick,"💣💣BOMBAZO💣💣

✅ACUERDO CERRADO✅

🇧🇷Flamengo ha llegado a un acuerdo para el fichaje del mediocentro 🇨🇱Erick Pulgar d… https://t.co/YcQylb1NSr",5,1552397820266774528,"named_entity_recognition: [Flamengo, Erick Pulgar]
aspect_sentiment: [fichaje (positive)]",242,"Flamengo,Erick Pulgar",fichaje,positive
erick,⚠️ O volante chileno Erick Pulgar e o lateral-direito uruguaio Guillermo Varela são os novos reforços do Flamengo.… https://t.co/X4GHvSvqNC,1271,1552324042719371265,"named_entity_recognition: [Erick Pulgar, Guillermo Varela, Flamengo]
aspect_sentiment: [volante (positive), lateral-direito (positive), reforços (positive)]",238,"Erick Pulgar,Guillermo Varela,Flamengo","volante,lateral-direito,reforços","positive,positive,positive"
erick,"Sejak dilantik menjadi Menteri BUMN komitmen Erick Thohir jelas, sesuai arahan Presiden harus menjadikan BUMN bersi… https://t.co/i0b23wKHpm",6,1552449527508267008,"named_entity_recognition: [Erick Thohir, BUMN, Presiden]
aspect_sentiment: [menjadi Menteri BUMN (positif), menjadikan BUMN bersi (positif)]",241,"Erick Thohir,BUMN,Presiden","menjadi Menteri BUMN,menjadikan BUMN bersi","positif,positif"
khofifah,"Random 

1. https://t.co/hwRvCPcB3B
2. https://t.co/dQmTqjZl0t
3. https://t.co/uzYxJFGnDZ
4.… https://t.co/yjSlVh2eJp",9,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: []",221,,,
khofifah,"Lenovo V14✨
Harga 3jtan
Link https://t.co/xaRVAMPvvO 

#RacunShopee #LaptopDariShopee
Tags: dunia tipu-tipu siapa J… https://t.co/RicuCR910g",0,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: []",219,,,
khofifah,renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-tipu gubernur jatim keisya khofifah engaged… https://t.co/XX83HJxDc3,3,1552479303094632448,"named_entity_recognition: [renjun, amanda manopo, baim heri, jokowi, jw, gubernur jatim, keisya khofifah]
aspect_sentiment: [renjun (neutral), amanda manopo (neutral), haki (neutral), baim heri (neutral), jokowi (neutral), jw (neutral), umur (neutral), dunia (neutral), tipu-tipu (negative), gubernur jatim (neutral), keisya khofifah (neutral), engaged (neutral)]",318,"renjun,amanda manopo,baim heri,jokowi,jw,gubernur jatim,keisya khofifah","renjun,amanda manopo,haki,baim heri,jokowi,jw,umur,dunia,tipu-tipu,gubernur jatim,keisya khofifah,engaged","neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral"
khofifah,"Gubernur Khofifah Klaim Kasus PMK di Jatim Mereda, Genjot Perluasan Vaksinasi",0,1552476517950582784,"named_entity_recognition: [""Gubernur Khofifah"", ""PMK"", ""Jatim""]
aspect_sentiment: [""Kasus PMK (positive)"", ""Perluasan Vaksinasi (positive)""]",222,"Gubernur Khofifah,PMK,Jatim","Kasus PMK,Perluasan Vaksinasi","positive,positive"
khofifah,"Shopee THR

https://t.co/R9OYZwP4OS

renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-tipu gu… https://t.co/bqm8xZksTj",0,1552476517950582784,"named_entity_recognition: [renjun, amanda manopo, baim heri, jokowi]
aspect_sentiment: [Shopee (positive), THR (positive), renjun (neutral), amanda manopo (neutral), baim heri (neutral), jokowi (neutral), jw (neutral), umur 16 (neutral), dunia tipu-tipu (negative)]",289,"renjun,amanda manopo,baim heri,jokowi","Shopee,THR,renjun,amanda manopo,baim heri,jokowi,jw,umur 16,dunia tipu-tipu","positive,positive,neutral,neutral,neutral,neutral,neutral,neutral,negative"
khofifah,"Case 

https://t.co/hwRvCPcB3B

renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-tipu gubernu… https://t.co/9Cp3pQiAOt",0,1552476517950582784,"named_entity_recognition: [renjun, amanda manopo, baim heri, jokowi]
aspect_sentiment: [Case (neutral), renjun (neutral), amanda manopo (neutral), haki (neutral), baim heri (neutral), jokowi (neutral), siapa (neutral), jw (neutral), umur (neutral), 16 (neutral), dunia (neutral), tipu-tipu (negative), gubernu (neutral)]",304,"renjun,amanda manopo,baim heri,jokowi","Case,renjun,amanda manopo,haki,baim heri,jokowi,siapa,jw,umur,16,dunia,tipu-tipu,gubernu","neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral"
khofifah,"Sepatu 120rb an

https://t.co/NqSW9eQ87u

renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-ti… https://t.co/8Vo96yAcbs",0,1552476517950582784,"named_entity_recognition: [renjun, amanda manopo, baim heri, jokowi]
aspect_sentiment: [Sepatu (positive), 120rb (neutral)]",244,"renjun,amanda manopo,baim heri,jokowi","Sepatu,120rb","positive,neutral"
khofifah,"Pasta cabai 

https://t.co/eU3gdQm4H5

renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-tipu… https://t.co/94PIA1uNcI",0,1552476517950582784,"named_entity_recognition: [renjun, amanda manopo, haki, baim heri, jokowi, jw]
aspect_sentiment: [Pasta cabai (positive), renjun (neutral), amanda manopo (neutral), haki (neutral), baim heri (neutral), jokowi (neutral), siapa jw (neutral), umur 16 (neutral), dunia tipu-tipu (negative)]",300,"renjun,amanda manopo,haki,baim heri,jokowi,jw","Pasta cabai,renjun,amanda manopo,haki,baim heri,jokowi,siapa jw,umur 16,dunia tipu-tipu","positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative"
khofifah,"Kemeja 

https://t.co/MZnz7G8FOD

renjun amanda manopo haki baim heri jokowi siapa jw umur 16 dunia tipu-tipu guber… https://t.co/5AdRa0Tuin",0,1552476517950582784,"named_entity_recognition: [renjun, amanda manopo, baim heri, jokowi]
aspect_sentiment: [Kemeja (positive), renjun (neutral), amanda manopo (neutral), haki (neutral), baim heri (neutral), jokowi (neutral), siapa (neutral), jw (neutral), umur (neutral), dunia (neutral), tipu-tipu (negative), guber (neutral)]",300,"renjun,amanda manopo,baim heri,jokowi","Kemeja,renjun,amanda manopo,haki,baim heri,jokowi,siapa,jw,umur,dunia,tipu-tipu,guber","positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral"
khofifah,"Ditegaskan Khofifah, Indonesia Emas 2045 ini akan datang sebelum ekonomi besar di 2050. Jadi saya harap kita bisa m… https://t.co/drCm7IJrhX",0,1552476517950582784,"named_entity_recognition: [Khofifah, Indonesia Emas 2045, ekonomi besar di 2050]

aspect_sentiment: [Ditegaskan (positive), Indonesia Emas 2045 (positive), ekonomi besar di 2050 (positive)]",253,"Khofifah,Indonesia Emas 2045,ekonomi besar di 2050","Ditegaskan,Indonesia Emas 2045,ekonomi besar di 2050","positive,positive,positive"
khofifah,"Kick Off Harlah 1 Abad NU Jatim, Khofifah Akan Tampil di Tupal Fashion Night.

Surabaya (https://t.co/ksziGGG4m3) –… https://t.co/uZyDBtsNdh",0,1552476517950582784,"named_entity_recognition: [Khofifah, NU Jatim, Tupal Fashion Night, Surabaya]
aspect_sentiment: [Kick Off Harlah 1 Abad NU Jatim (positive), Khofifah Akan Tampil di Tupal Fashion Night (positive)]",262,"Khofifah,NU Jatim,Tupal Fashion Night,Surabaya","Kick Off Harlah 1 Abad NU Jatim,Khofifah Akan Tampil di Tupal Fashion Night","positive,positive"
khofifah,"""Nanti saat 2050, di atas kita hanya akan ada Cina, India, dan Amerika. Negara lain seperti Brazil, Rusia, Meksiko,… https://t.co/0Xdduv8HqJ",0,1552476517950582784,"named_entity_recognition: [Cina, India, Amerika, Brazil, Rusia, Meksiko]
aspect_sentiment: [2050 (neutral)]",225,"Cina,India,Amerika,Brazil,Rusia,Meksiko",2050,neutral
khofifah,"ASUS ROG Zephyrus Duo 16
Spec super gila-gilaan
Harga sepadan
Link https://t.co/n6LMh9NT4g

#RacunShopee… https://t.co/n9QuMA5CKo",0,1552476517950582784,"named_entity_recognition: [ASUS ROG Zephyrus Duo 16]

aspect_sentiment: [Spec (positive), Harga (positive)]",233,ASUS ROG Zephyrus Duo 16,"Spec,Harga","positive,positive"
khofifah,"Filmora 11 Crack➡️https://t.co/C4kYRyxh3k

Karnataka Kate McCann Katla 189 X Katoto Kavay - Vay Keane Keisya Kelas… https://t.co/Mzs4H2pFY9",0,1552476517950582784,"named_entity_recognition: [Kate McCann, Karnataka, Katla, Katoto Kavay, Vay Keane Keisya Kelas]
aspect_sentiment: [Filmora 11 Crack (negative)]",249,"Kate McCann,Karnataka,Katla,Katoto Kavay,Vay Keane Keisya Kelas",Filmora 11 Crack,negative
khofifah,"Gubernur Khofifah Hadiri Rakerda Himperra Jatim, Dukung Upaya Wujudkan Perumahan Murah untuk MBR",0,1552476517950582784,"named_entity_recognition: [Gubernur Khofifah, Himperra Jatim, MBR]
aspect_sentiment: [Hadiri (positive), Rakerda Himperra Jatim (neutral), Dukung Upaya Wujudkan Perumahan Murah untuk MBR (positive)]",246,"Gubernur Khofifah,Himperra Jatim,MBR","Hadiri,Rakerda Himperra Jatim,Dukung Upaya Wujudkan Perumahan Murah untuk MBR","positive,neutral,positive"
khofifah,"Gubernur Khofifah berpendapat, dari 10 keterampilan yang dibutuhkan di era industri 4.0, 5.0, dan 6.0 yang tertingg… https://t.co/wvAIebxOyQ",0,1552476517950582784,"named_entity_recognition: [Gubernur Khofifah]
aspect_sentiment: [keterampilan (positif)]",228,Gubernur Khofifah,keterampilan,positif
khofifah,"Acer Aspire 3 Slim A314 Ryzen 3 3250 4GB/8GB 256SSD/512SSD
Harga 4jtan
Link https://t.co/vKWOWT9jWu

#RacunShopee… https://t.co/9nFr1qDJRC",0,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: []",226,,,
khofifah,"Laptop HP 14 Inch Silver
Harga 5jtan
Garansi 2tahun
Free Tas laptop
Link https://t.co/zytu74V9yR

#RacunShopee… https://t.co/TjFq7Eonow",0,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: [Laptop HP 14 Inch Silver (positive), Harga 5jtan (negative), Garansi 2tahun (positive), Free Tas laptop (positive)]",247,,"Laptop HP 14 Inch Silver,Harga 5jtan,Garansi 2tahun,Free Tas laptop","positive,negative,positive,positive"
khofifah,"”Jangan sampai ada produk bisnis, khususnya mamin, mencelakai masyarakat. Ini akan jadi isu penting dan tugas yang… https://t.co/DWfU0tbs5V",0,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: []",205,,,
khofifah,”Karena produk dari industri makanan dan minuman akan dikonsumsi masyarakat dan berpengaruh terhadap kondisi keseha… https://t.co/9A3vd0NlB7,0,1552476517950582784,"named_entity_recognition: []

aspect_sentiment: []",202,,,
khofifah,Khofifah Buka Pameran K-UKM Expo di Hari Koperasi ke 75 https://t.co/5UHFjZl67E,1,1552466933659799552,"named_entity_recognition: [Khofifah, K-UKM Expo, Hari Koperasi]
aspect_sentiment: [Buka (positive), Pameran (neutral), K-UKM Expo (positive), Hari Koperasi (neutral)]",232,"Khofifah,K-UKM Expo,Hari Koperasi","Buka,Pameran,K-UKM Expo,Hari Koperasi","positive,neutral,positive,neutral"
khofifah,"Gubernur Khofifah Indar Parawansa menerangkan, selama ini pihaknya sangat memperhatikan aspek etika bisnis. Terutam… https://t.co/ZWEgT2v4Ud",0,1552466933659799552,"named_entity_recognition: [Gubernur Khofifah Indar Parawansa]
aspect_sentiment: [pihaknya (positif), aspek etika bisnis (positif)]",238,Gubernur Khofifah Indar Parawansa,"pihaknya,aspek etika bisnis","positif,positif"
khofifah,"Khofifah Buka Pameran K-UKM Expo di Hari Koperasi ke 75
https://t.co/36RW5FkUQP",0,1552466933659799552,"named_entity_recognition: [Khofifah, K-UKM Expo, Hari Koperasi]
aspect_sentiment: [Buka (positive), Pameran (neutral), K-UKM Expo (neutral), Hari Koperasi (neutral)]",232,"Khofifah,K-UKM Expo,Hari Koperasi","Buka,Pameran,K-UKM Expo,Hari Koperasi","positive,neutral,neutral,neutral"
khofifah,https://t.co/zJRfz1oJCM,0,1552466933659799552,"named_entity_recognition: [Tidak ada entitas yang dapat diidentifikasi dalam komentar ini]

aspect_sentiment: [Tidak ada aspek yang dapat diidentifikasi dalam komentar ini]",197,Tidak ada entitas yang dapat diidentifikasi dalam komentar ini,,
khofifah,Gubernur Jatim Khofifah Indar Parawansa sebagai pembina gugus tugas menjadi saksi dalam pelantikan tersebut. Kakanw… https://t.co/NtSBGVgiT4,0,1552466933659799552,"named_entity_recognition: [""Gubernur Jatim Khofifah Indar Parawansa"", ""gugus tugas""]

aspect_sentiment: [""pembina (positive)"", ""saksi (neutral)"", ""pelantikan (neutral)""]",245,"Gubernur Jatim Khofifah Indar Parawansa,gugus tugas","pembina,saksi,pelantikan","positive,neutral,neutral"
khofifah,"“Menjadi bagian yang penting bagi kita semua membangun sinergi untuk mempersiapkan kinerja yang makin kreatif, inov… https://t.co/SRp2ZXTfrl",0,1552466933659799552,"named_entity_recognition: []

aspect_sentiment: []",201,,,
